Date,Open,High,Low,Close,Volume,,,,,,
11-10-2017,845.3,858.4,836,840.15,7049800,,,,,,
12-10-2017,842.1,876.8,842.1,872.75,8522926,,,,,,
13-10-2017,879.3,890.7,873.35,876.45,9833512,,,,,,
16-10-2017,879,892,861.3,876.8,14633539,,,,,,
17-10-2017,878,884,867.2,874.35,6354084,,,,,,
18-10-2017,877.4,917.9,875,914.5,16765178,,,,,,
19-10-2017,915.8,921.9,903,909.9,3664082,,,,,,
23-10-2017,912.9,944.7,909.1,939.75,12551649,,,,,,
24-10-2017,947.7,947.7,928.2,934.25,6335308,,,,,,
25-10-2017,940.1,945.9,929.5,939.9,4577050,,,,,,
26-10-2017,940,957.8,931,947.4,7698704,,,,,,
27-10-2017,950,956.7,925.7,929.85,5256749,,,,,,
30-10-2017,934,945.55,930.6,942.5,3576533,,,,,,
31-10-2017,944.95,945.75,932.2,940.85,4345360,,,,,,
01-11-2017,947.75,957.8,945.75,952.55,8033040,,,,,,
02-11-2017,952.8,956.5,944.25,946.6,4698609,,,,,,
03-11-2017,955.95,955.95,940.15,945.3,2193730,,,,,,
06-11-2017,942.5,942.5,929,932.5,4460799,,,,,,
07-11-2017,933.35,935,903.05,906.7,9347943,,,,,,
08-11-2017,902.5,906,884.1,887.8,8115980,,,,,,
09-11-2017,894.75,909.9,892.05,900.5,6860798,,,,,,
10-11-2017,900.95,900.95,879.2,883.85,6365174,,,,,,
13-11-2017,885,891.9,873.5,875.25,4155011,,,,,,
14-11-2017,875,895,873,886.7,5706105,,,,,,
15-11-2017,884.5,890.6,877.95,883.7,6981872,,,,,,
16-11-2017,885.5,906,885.5,903.85,6931038,,,,,,
17-11-2017,918.95,924.9,908.5,911.9,5586242,,,,,,
20-11-2017,906.2,924.35,905,920.85,4220192,,,,,,
21-11-2017,926.8,939.65,925.5,932.55,5980763,,,,,,
22-11-2017,937.45,938.65,923.45,930.75,5055490,,,,,,
23-11-2017,931,949.9,926.65,947,7329126,,,,,,
24-11-2017,950,959.5,947.4,951.1,6394443,,,,,,
27-11-2017,947.25,957.5,944,951.35,4680074,,,,,,
28-11-2017,949.85,951.35,938.1,943.35,4641893,,,,,,
29-11-2017,941.85,950,941,946,3674864,,,,,,
30-11-2017,941.45,941.45,919.5,921.55,9434893,,,,,,
01-12-2017,924.45,931.25,907.7,910.1,5081389,,,,,,
04-12-2017,913.5,913.8,897.35,901.6,4618847,,,,,,
05-12-2017,901.05,920.75,895.45,913.7,8369174,,,,,,
06-12-2017,910,930.3,908.8,926.65,11007689,,,,,,
07-12-2017,930.05,936,923,931.55,5529565,,,,,,
08-12-2017,933.85,936.95,919.05,921,5588486,,,,,,
11-12-2017,922.45,926,913.55,916.15,4933853,,,,,,
12-12-2017,915.95,929,908,915.6,7215014,,,,,,
13-12-2017,916.9,924.95,910.7,914.65,4182097,,,,,,
14-12-2017,919,924.9,908.75,921.5,5021130,,,,,,
15-12-2017,931,932.95,917.7,919.75,11158706,,,,,,
18-12-2017,911.95,932.65,862.65,921,8494801,,,,,,
19-12-2017,923.6,927,920,925.95,4064982,,,,,,
20-12-2017,925.9,927.4,917,918.15,4774414,,,,,,
21-12-2017,918.45,923.95,910,912.95,4147162,,,,,,
22-12-2017,914.65,922.4,909.3,920.4,4872675,,,,,,
26-12-2017,924.85,938.9,918.15,929.8,5301456,,,,,,
27-12-2017,933,937.5,919,923.75,4352384,,,,,,
28-12-2017,925.25,934.4,919.1,924.2,7091515,,,,,,
29-12-2017,926.5,932.3,918.5,921.05,5069838,,,,,,
01-01-2018,922.7,922.7,907.5,909.75,4321686,,,,,,
02-01-2018,913,919.55,906.4,911.15,4342815,,,,,,
03-01-2018,925,926,913.05,914.8,6175312,,,,,,
04-01-2018,918.15,921.8,915.7,920.3,4118581,,,,,,
05-01-2018,921.8,926.9,920.25,923.25,3401905,,,,,,
08-01-2018,926.1,931,923.5,928.55,4035417,,,,,,
09-01-2018,928.15,943.9,924,940.95,6534997,,,,,,
10-01-2018,943,947.4,935.5,942.35,5361502,,,,,,
11-01-2018,941.8,942.65,935,937.75,3588727,,,,,,
12-01-2018,943,952.8,938.25,949,6890028,,,,,,
15-01-2018,950,958.5,945.2,949.15,5084113,,,,,,
16-01-2018,947.7,947.7,920,922.95,4948895,,,,,,
17-01-2018,926,929,907,924.5,6036432,,,,,,
18-01-2018,929,929.6,915.1,919.7,4289053,,,,,,
19-01-2018,923,934.4,922.1,931.3,4559564,,,,,,
22-01-2018,948,974.3,940,971.5,20892838,,,,,,
23-01-2018,975,990.95,975,983.25,10298500,,,,,,
24-01-2018,981.75,981.75,962.65,966.35,6532672,,,,,,
25-01-2018,967.9,972,956.15,965.9,6249419,,,,,,
29-01-2018,966.2,977.3,959.3,964.5,4524605,,,,,,
30-01-2018,965.8,965.8,949,950.4,4198139,,,,,,
31-01-2018,950,964.5,941.55,961.3,5738209,,,,,,
01-02-2018,963.25,972.6,936.6,943.85,7554587,,,,,,
02-02-2018,935,943.95,901,904.35,13242095,,,,,,
05-02-2018,894,912.5,881.8,902.15,8773525,,,,,,
06-02-2018,877,898,871,892.1,11000567,,,,,,
07-02-2018,902.55,905.4,890,894.4,7100838,,,,,,
08-02-2018,897.9,910.65,892.35,904.55,6320734,,,,,,
09-02-2018,889,902,886,897.85,5294279,,,,,,
12-02-2018,903,918.2,902.05,915.5,5429792,,,,,,
14-02-2018,923,942.5,921,933.65,10170959,,,,,,
15-02-2018,937.65,945.75,928.15,935.65,6109454,,,,,,
16-02-2018,939.6,942.6,918.1,921.3,4401672,,,,,,
19-02-2018,921,932,913.55,927,4087936,,,,,,
20-02-2018,929,929.55,918.8,921.1,3866919,,,,,,
21-02-2018,930,932.5,922.15,929.35,5448230,,,,,,
22-02-2018,922,931,920,924.35,5118850,,,,,,
23-02-2018,925.4,938,922.75,934.25,4850839,,,,,,
26-02-2018,939,944.9,936.6,938.7,3856478,,,,,,
27-02-2018,939,955.8,938.35,950.5,6410097,,,,,,
28-02-2018,945.95,957.1,943.2,954.55,25898694,,,,,,
01-03-2018,949.75,959.9,945.95,948.4,4094652,,,,,,
05-03-2018,943,950.15,921.6,924.1,5634893,,,,,,
06-03-2018,929,936.2,905.1,910.85,7323680,,,,,,
07-03-2018,909.25,909.25,888.05,889.75,7247708,,,,,,
08-03-2018,897.65,914.5,893.3,911.45,6072983,,,,,,
09-03-2018,914.9,919.35,911.05,913.1,4863577,,,,,,
12-03-2018,920,933.1,917.55,930.3,3801407,,,,,,
13-03-2018,931.9,936,921.35,931.85,5096825,,,,,,
14-03-2018,928.8,932.05,919.2,929.05,6731530,,,,,,
15-03-2018,925,929.45,910,911.8,5811424,,,,,,
16-03-2018,909,909.7,886.05,900.05,14087564,,,,,,
19-03-2018,901,906.9,892,895.5,5774392,,,,,,
20-03-2018,893.3,904,887.05,889.8,6945721,,,,,,
21-03-2018,894.85,902.35,893.3,896.9,6727261,,,,,,
22-03-2018,896,911.95,895.75,908.15,10116965,,,,,,
23-03-2018,890.6,900,889.1,893.9,10729694,,,,,,
26-03-2018,893.95,904.3,892.5,901.1,6047262,,,,,,
27-03-2018,907.2,910.75,897,899.8,6939577,,,,,,
28-03-2018,895.8,895.85,880,882.7,8759586,,,,,,
02-04-2018,893,900.95,886.5,892.95,5712065,,,,,,
03-04-2018,891,901.7,885.25,899.55,6364728,,,,,,
04-04-2018,904.7,911.8,892.05,894.9,6498407,,,,,,
05-04-2018,905.1,910,903.5,908.2,3898676,,,,,,
06-04-2018,908,918.5,905,911,4418462,,,,,,
09-04-2018,912.55,919,912.55,916,3572251,,,,,,
10-04-2018,918.4,923.9,914.15,917.05,3865402,,,,,,
11-04-2018,921.8,932.75,916.05,930.85,6007539,,,,,,
12-04-2018,929.85,936.65,924.2,928.7,4947725,,,,,,
13-04-2018,932.7,941.7,928.7,938.85,5767984,,,,,,
16-04-2018,934.45,940,928.5,937.05,4084450,,,,,,
17-04-2018,940,947.2,936,944.25,4388713,,,,,,
18-04-2018,945.25,948.2,935.05,938,3365196,,,,,,
19-04-2018,939.1,945,935,942.3,4481413,,,,,,
20-04-2018,938,941.85,921.2,927.9,3349519,,,,,,
23-04-2018,930,944.35,928.5,936,3508515,,,,,,
24-04-2018,935.8,975.7,935,970.05,9107264,,,,,,
25-04-2018,973.65,981.8,963.55,970.5,6436620,,,,,,
26-04-2018,973,988,962.25,975.35,15588001,,,,,,
27-04-2018,989.8,1011,985.5,996.3,11666267,,,,,,
30-04-2018,982,992.6,960,963.3,8871802,,,,,,
02-05-2018,967,979.2,965.05,972.7,6117761,,,,,,
03-05-2018,977.9,977.9,959.25,961.6,3947546,,,,,,
04-05-2018,962.85,964.7,950,953.95,3795692,,,,,,
07-05-2018,958.85,973.25,956.35,971,3512532,,,,,,
08-05-2018,977.5,982,965.2,967.1,4934036,,,,,,
09-05-2018,965.9,984.3,962.25,976.7,4494423,,,,,,
10-05-2018,980,984.6,974.25,981.15,4014645,,,,,,
11-05-2018,981.25,991.3,977.75,989.25,4011516,,,,,,
14-05-2018,991.95,991.95,976.7,986.6,2579561,,,,,,
15-05-2018,983.05,1000,976.65,978.95,4800923,,,,,,
16-05-2018,974,974,952.45,956.15,8613363,,,,,,
17-05-2018,959.35,960,941.5,945.35,4733477,,,,,,
18-05-2018,945.6,953.5,932,933.85,5230037,,,,,,
21-05-2018,930.75,935.7,922.1,931.35,6624893,,,,,,
22-05-2018,933.15,934,925,926.75,5170585,,,,,,
23-05-2018,926,926,909.15,912.25,4567562,,,,,,
24-05-2018,914,921,910.15,915.85,5317983,,,,,,
25-05-2018,916,923.4,914.45,920.8,8129520,,,,,,
28-05-2018,924.9,927,918.1,920.4,5197835,,,,,,
29-05-2018,921.5,928,914.4,917.45,8173396,,,,,,
30-05-2018,914.85,923.2,906.6,916.1,5991222,,,,,,
31-05-2018,921,922.3,914.55,921.35,16951801,,,,,,
01-06-2018,920,935.75,918.45,930.55,8765835,,,,,,
04-06-2018,933.4,944,930.55,940.85,5600357,,,,,,
05-06-2018,942.8,955,941,947.65,7971524,,,,,,
06-06-2018,947,956,942.65,954.4,4189483,,,,,,
07-06-2018,954.9,976,954.45,971.35,6857300,,,,,,
08-06-2018,966.35,986.55,960.6,984.35,6532599,,,,,,
11-06-2018,987.1,999.95,979.05,982.65,6866053,,,,,,
12-06-2018,983.4,1000,980.3,997.15,7445221,,,,,,
13-06-2018,1000,1005.9,989.5,1002.5,5926020,,,,,,
14-06-2018,997.45,1011.8,987.4,1007.95,5484867,,,,,,
15-06-2018,1006,1023.5,999.25,1014.2,11294702,,,,,,
18-06-2018,1008.8,1020.45,1007,1015.55,5652374,,,,,,
19-06-2018,1013.9,1014.8,993.65,996.05,6346101,,,,,,
20-06-2018,996,1022.9,994.85,1019.25,7193824,,,,,,
21-06-2018,1023.45,1036,1021.3,1031.95,10509756,,,,,,
22-06-2018,1028.4,1029.2,1008.45,1012.5,16169978,,,,,,
25-06-2018,1011.4,1016.5,1002.3,1004.45,5197694,,,,,,
26-06-2018,1006,1006,975.25,978.95,8068585,,,,,,
27-06-2018,978.5,985.4,962.7,965.85,8958555,,,,,,
28-06-2018,962,968.5,940.3,944.95,8581234,,,,,,
29-06-2018,949.1,975.5,949,972.45,7966401,,,,,,
02-07-2018,972.35,972.35,957,960.6,6660916,,,,,,
03-07-2018,965,978.45,960.35,971.3,5067261,,,,,,
04-07-2018,971.8,992,971,990.1,5000724,,,,,,
05-07-2018,997,1008.4,958.6,964.5,18719353,,,,,,
06-07-2018,964.75,983,964.5,977.55,9161266,,,,,,
09-07-2018,987.1,1000,983.5,997.1,5170189,,,,,,
10-07-2018,1002.75,1028.5,1000,1025.7,10444513,,,,,,
11-07-2018,1025,1040.9,1017.85,1038.8,8665072,,,,,,
12-07-2018,1044.35,1099,1042.6,1082.35,24109297,,,,,,
13-07-2018,1080.5,1109,1080,1099.8,17967282,,,,,,
16-07-2018,1099.8,1108.9,1073.05,1076.2,6595781,,,,,,
17-07-2018,1078.3,1095.95,1069.6,1092.35,6469256,,,,,,
18-07-2018,1098.4,1104.6,1077.3,1092.55,4682099,,,,,,
19-07-2018,1093.3,1115,1086.35,1104.85,5433617,,,,,,
20-07-2018,1113.4,1138.5,1111.9,1128.65,8018150,,,,,,
23-07-2018,1129.8,1129.8,1113.1,1120.3,5842496,,,,,,
24-07-2018,1122,1126.75,1107.4,1110.95,4469144,,,,,,
25-07-2018,1110,1123,1104.2,1115.15,5949680,,,,,,
26-07-2018,1110.1,1121.5,1107.8,1110.65,6424867,,,,,,
27-07-2018,1119.5,1137.4,1112.15,1129.85,6679468,,,,,,
30-07-2018,1130,1157.3,1128,1151.4,13872467,,,,,,
31-07-2018,1151,1190.4,1147.15,1186,13875377,,,,,,
01-08-2018,1190.4,1202.9,1185.4,1192.35,9704295,,,,,,
02-08-2018,1191.5,1191.5,1165.95,1168.35,6248975,,,,,,
03-08-2018,1175,1183.5,1169.55,1176.95,6645397,,,,,,
06-08-2018,1176.7,1196,1175.35,1192.6,4016418,,,,,,
07-08-2018,1194.9,1201.4,1177,1184.2,4059460,,,,,,
08-08-2018,1185,1222.5,1185,1217.7,7912437,,,,,,
09-08-2018,1221.5,1231.7,1212,1217.95,6846928,,,,,,
10-08-2018,1211,1215,1202.3,1204.2,3581210,,,,,,
13-08-2018,1197.55,1199.95,1182.7,1187.7,4668159,,,,,,
14-08-2018,1190,1217.2,1184.3,1210.6,5299536,,,,,,
16-08-2018,1203.25,1216,1195.5,1200.8,5982490,,,,,,
17-08-2018,1209,1215.4,1200.05,1203.75,3830992,,,,,,
20-08-2018,1207.9,1236.8,1207.65,1234.9,7607036,,,,,,
21-08-2018,1237.25,1251.5,1227,1247.2,7279641,,,,,,
23-08-2018,1246.3,1274,1238.4,1269.45,7968123,,,,,,
24-08-2018,1265.25,1279.95,1260.05,1277.5,6652005,,,,,,
27-08-2018,1279.4,1295.85,1278.75,1291.5,5572177,,,,,,
28-08-2018,1296,1323,1295,1319,8694751,,,,,,
29-08-2018,1316.3,1329,1290.2,1294.2,11077203,,,,,,
30-08-2018,1293.6,1297.15,1270.45,1274.45,9850042,,,,,,
31-08-2018,1270,1270,1236.6,1241.65,15305857,,,,,,
03-09-2018,1245,1257.9,1226.05,1229.15,12200022,,,,,,
04-09-2018,1235.15,1254.8,1229,1241.95,8838770,,,,,,
05-09-2018,1242.5,1252.65,1208.5,1227,10324923,,,,,,
06-09-2018,1230.15,1265.7,1225.35,1261.4,11195043,,,,,,
07-09-2018,1264.9,1281.35,1254.5,1278.6,10692787,,,,,,
10-09-2018,1275,1277,1250.1,1255.85,7059008,,,,,,
11-09-2018,1259,1268.4,1234.25,1237.7,10874768,,,,,,
12-09-2018,1251.8,1258.7,1228.85,1252.5,8065553,,,,,,
14-09-2018,1259.4,1275.6,1247.65,1253.15,7878583,,,,,,
17-09-2018,1250.75,1250.75,1221.6,1225.9,6754086,,,,,,
18-09-2018,1226,1239.4,1214.35,1217.15,7616412,,,,,,
19-09-2018,1224,1224,1201,1210.75,11265786,,,,,,
21-09-2018,1219,1237.4,1183.5,1217.5,19070172,,,,,,
24-09-2018,1214.45,1239.9,1204.5,1232.05,10102589,,,,,,
25-09-2018,1235.5,1245,1195,1230.6,9715020,,,,,,
26-09-2018,1239,1253.95,1227.15,1251.4,6396828,,,,,,
27-09-2018,1255,1263,1237.5,1253.75,10808749,,,,,,
28-09-2018,1259.9,1271.7,1247.3,1257.95,11073023,,,,,,
01-10-2018,1257.7,1257.7,1204,1231.7,7332693,,,,,,
03-10-2018,1229.5,1239.6,1200.05,1205.1,7376575,,,,,,
04-10-2018,1189.5,1190.4,1106,1122.25,23212443,,,,,,
05-10-2018,1099.5,1115.3,1038.15,1048.85,21943190,,,,,,
08-10-2018,1050,1117,1025.55,1109.4,24679428,,,,,,
09-10-2018,1121.65,1123.3,1081.2,1090.05,10991196,,,,,,
10-10-2018,1093.9,1115.85,1084.3,1102.1,9502176,,,,,,
11-10-2018,1064,1114.75,1043,1087.8,13224172,,,,,,
12-10-2018,1104.95,1129,1101.9,1126.55,9058536,,,,,,
15-10-2018,1129.9,1146.9,1118.15,1139.75,8871776,,,,,,
16-10-2018,1146,1167.4,1140,1163.8,7478601,,,,,,
17-10-2018,1179,1179.35,1140,1151.3,12785646,,,,,,
19-10-2018,1100,1111,1070.25,1101.3,25421229,,,,,,
22-10-2018,1110,1114.8,1057.35,1062.65,13165542,,,,,,
23-10-2018,1052.75,1064.7,1043.65,1054.7,10573730,,,,,,
24-10-2018,1074.9,1075.95,1031.4,1045.75,13655337,,,,,,
25-10-2018,1036,1040.65,1016.4,1030.8,14096237,,,,,,
26-10-2018,1032.9,1057,1022,1044.9,9182613,,,,,,
29-10-2018,1046,1093.85,1046,1087.8,7671807,,,,,,
30-10-2018,1085.5,1085.5,1052.1,1057,8806701,,,,,,
31-10-2018,1059,1065.85,1047,1061.25,16457691,,,,,,
01-11-2018,1067.9,1067.9,1050,1056.25,9396027,,,,,,
02-11-2018,1067,1081,1063.15,1074.9,16796200,,,,,,
05-11-2018,1073.45,1092.7,1065,1090.3,7582518,,,,,,
06-11-2018,1094,1112,1091.6,1104.1,8634266,,,,,,
07-11-2018,1115,1115,1106.7,1110.7,1283997,,,,,,
09-11-2018,1106.25,1113.8,1085,1093.45,10840462,,,,,,
12-11-2018,1097.7,1098.8,1074.55,1080,5801720,,,,,,
13-11-2018,1074,1103,1070.05,1099.45,6811598,,,,,,
14-11-2018,1105.05,1112.65,1085.5,1097.95,7787530,,,,,,
15-11-2018,1096.95,1103,1086.5,1096.85,6831740,,,,,,
16-11-2018,1097.95,1129.95,1097.1,1127.4,11031889,,,,,,
19-11-2018,1132.9,1151.7,1131,1150,7308981,,,,,,
20-11-2018,1145,1155.9,1130,1137.4,5719901,,,,,,
21-11-2018,1137.5,1145.5,1107.05,1112.9,7507812,,,,,,
22-11-2018,1114.5,1125.35,1100.1,1102.85,5792568,,,,,,
26-11-2018,1109,1117.5,1097.4,1109.75,6386556,,,,,,
27-11-2018,1107.9,1130,1105.45,1128.2,6810228,,,,,,
28-11-2018,1132.45,1157.75,1126.3,1152.65,8003964,,,,,,
29-11-2018,1161,1179.9,1160,1168.5,12636169,,,,,,
30-11-2018,1172.3,1186,1162.3,1167.55,10717448,,,,,,
03-12-2018,1174.9,1174.9,1148.5,1156.45,5569578,,,,,,
04-12-2018,1158,1158,1142.2,1152.3,5192825,,,,,,
05-12-2018,1143.75,1158.8,1139.3,1155.15,5819618,,,,,,
06-12-2018,1149,1149,1118.25,1123.65,5866108,,,,,,
07-12-2018,1129.45,1136.95,1108.35,1133.8,7214078,,,,,,
10-12-2018,1110,1114.3,1083.1,1090.25,9381544,,,,,,
11-12-2018,1066,1102.1,1055,1097.55,13494665,,,,,,
12-12-2018,1099,1113.5,1087.75,1110.5,12605431,,,,,,
13-12-2018,1128,1128,1095.05,1107.05,9297518,,,,,,
14-12-2018,1103.1,1114.9,1091.8,1112.2,7221324,,,,,,
17-12-2018,1115.95,1133,1111.5,1129.9,5064357,,,,,,
18-12-2018,1123.3,1139,1120.5,1136.4,5870928,,,,,,
19-12-2018,1141.5,1147.3,1133.2,1136.8,7368799,,,,,,
20-12-2018,1121,1132.5,1116.15,1128.45,5764731,,,,,,
21-12-2018,1125,1131.25,1096,1100.2,8281941,,,,,,
24-12-2018,1100.9,1103.2,1086.55,1089.15,4144535,,,,,,
26-12-2018,1085.8,1100,1065.65,1098.35,7210059,,,,,,
27-12-2018,1107.2,1127,1104,1120.2,12478000,,,,,,
28-12-2018,1125.5,1135.25,1121.2,1125.55,7666016,,,,,,
31-12-2018,1130.95,1133.85,1116.2,1121.25,7222817,,,,,,
01-01-2019,1125.25,1127.3,1110.1,1121,4455850,,,,,,
02-01-2019,1114.5,1127,1101,1106.4,7144970,,,,,,
03-01-2019,1107.5,1114.6,1090.1,1092.75,7446457,,,,,,
04-01-2019,1097.4,1104.45,1081.1,1098.65,8465141,,,,,,
07-01-2019,1107,1118.45,1101,1104.75,5513559,,,,,,
08-01-2019,1105.1,1109.95,1096,1104.65,5625153,,,,,,
09-01-2019,1112,1117,1098.7,1110.75,5766805,,,,,,
10-01-2019,1107.75,1111,1103,1107.5,4080283,,,,,,
11-01-2019,1107.6,1113.8,1088.6,1098.05,6463903,,,,,,
14-01-2019,1095,1100.5,1086.4,1096.8,4111782,,,,,,
15-01-2019,1105,1132,1105,1129.65,10062875,,,,,,
16-01-2019,1135,1145,1130.35,1135.9,6382777,,,,,,
17-01-2019,1144.45,1147.9,1130,1134.45,7487963,,,,,,
18-01-2019,1148.8,1189.9,1135.25,1184.35,25684142,,,,,,
21-01-2019,1194,1239.95,1188.65,1237.7,22038534,,,,,,
22-01-2019,1232.85,1246.95,1219.6,1235.15,16552819,,,,,,
23-01-2019,1233.3,1244.2,1222,1226.3,8829502,,,,,,
24-01-2019,1225,1253.2,1220.1,1247.45,13155185,,,,,,
25-01-2019,1250.45,1264.7,1235.4,1246,8550836,,,,,,
28-01-2019,1250.5,1255.95,1222.4,1229.55,8569265,,,,,,
29-01-2019,1231,1231.65,1201.35,1210.65,9328866,,,,,,
30-01-2019,1215,1225,1191.1,1195.7,7846940,,,,,,
31-01-2019,1202,1229.7,1201,1227.15,10185347,,,,,,
01-02-2019,1234,1255,1227.05,1249.95,9228965,,,,,,
04-02-2019,1247,1296.95,1242.05,1290.9,11670570,,,,,,
05-02-2019,1292,1304.4,1278.6,1291.55,9362406,,,,,,
06-02-2019,1296.25,1317.65,1294.25,1310.25,9411585,,,,,,
07-02-2019,1310.25,1321.2,1286.1,1290.4,9212227,,,,,,
08-02-2019,1284.8,1300.5,1272.25,1277.7,6505502,,,,,,
11-02-2019,1275.9,1276,1251,1253.25,7523999,,,,,,
12-02-2019,1251.5,1272.35,1251.5,1256.4,6399485,,,,,,
13-02-2019,1261,1273.95,1235.75,1245.95,6964042,,,,,,
14-02-2019,1241,1241,1218,1224.2,6627360,,,,,,
15-02-2019,1229.75,1249.9,1214,1244.45,9597961,,,,,,
18-02-2019,1250,1252.5,1215,1220.1,9649017,,,,,,
19-02-2019,1218,1239.7,1211.2,1216.1,6244189,,,,,,
20-02-2019,1223.85,1240,1219,1234.35,6298179,,,,,,
21-02-2019,1236,1257.8,1229.35,1246.9,10580178,,,,,,
22-02-2019,1244.6,1245.3,1226,1232.35,8755865,,,,,,
25-02-2019,1236,1243,1220.65,1232.3,7852528,,,,,,
26-02-2019,1209.5,1234.8,1206,1220.25,10131050,,,,,,
27-02-2019,1228.05,1244.9,1209,1223.5,11113182,,,,,,
28-02-2019,1233.75,1239.85,1226.55,1231.05,11286916,,,,,,
01-03-2019,1237,1242.35,1222.25,1226.05,7922513,,,,,,
05-03-2019,1223.4,1239.8,1218.6,1237.65,7121509,,,,,,
06-03-2019,1239.8,1273.1,1235.1,1264.8,12038231,,,,,,
07-03-2019,1264,1279.8,1258.15,1270.25,8109259,,,,,,
08-03-2019,1266.05,1274.45,1262,1267.1,6040052,,,,,,
11-03-2019,1270.05,1312,1268,1304.1,9718840,,,,,,
12-03-2019,1316.9,1334,1314.25,1331.35,11228736,,,,,,
13-03-2019,1337,1360,1328.1,1347.3,11236048,,,,,,
14-03-2019,1349.75,1362,1336.1,1341.55,10402048,,,,,,
15-03-2019,1345,1358.8,1311.2,1321.65,15893093,,,,,,
18-03-2019,1331,1357.95,1329,1350.05,10105234,,,,,,
19-03-2019,1360,1380,1343.1,1376.55,9805318,,,,,,
20-03-2019,1377.8,1388,1364,1375.45,9892823,,,,,,
22-03-2019,1372.5,1380.9,1336.7,1341.75,11465112,,,,,,
25-03-2019,1330.6,1336.85,1316.7,1324.45,7951992,,,,,,
26-03-2019,1330.3,1371.6,1330,1367.25,9479288,,,,,,
27-03-2019,1377.95,1377.95,1344.25,1349.25,10094174,,,,,,
28-03-2019,1350.25,1369.8,1342.8,1360,10482938,,,,,,
29-03-2019,1370.05,1376.85,1355.1,1363.25,7699271,,,,,,
01-04-2019,1370,1406.8,1362.55,1391.85,10098281,,,,,,
02-04-2019,1398,1403.1,1380.1,1389.7,8012636,,,,,,
03-04-2019,1392.75,1403,1372,1375.2,7849461,,,,,,
04-04-2019,1379,1383.7,1347.25,1353.05,8375674,,,,,,
05-04-2019,1360.95,1363.9,1343,1353.9,6728239,,,,,,
08-04-2019,1356,1357.5,1323.7,1329.25,8723577,,,,,,
09-04-2019,1328.9,1340.7,1321,1334.45,9497621,,,,,,
10-04-2019,1337.95,1348,1326.5,1331.4,7612711,,,,,,
11-04-2019,1332.95,1353,1329,1346.8,5741333,,,,,,
12-04-2019,1350,1356.9,1336.65,1343.1,5919742,,,,,,
15-04-2019,1345,1348.95,1335,1340.15,4245127,,,,,,
16-04-2019,1345,1360,1340,1343.75,7936553,,,,,,
18-04-2019,1375,1389.75,1365,1385.95,17960482,,,,,,
22-04-2019,1360,1367,1341.3,1345.35,10792748,,,,,,
23-04-2019,1348,1373,1346,1363.85,9055300,,,,,,
24-04-2019,1370.3,1394.8,1366.25,1389.5,7360887,,,,,,
25-04-2019,1389.1,1412.4,1362.6,1372.4,13929820,,,,,,
26-04-2019,1375,1395.95,1370.7,1392.8,6889444,,,,,,
30-04-2019,1396.4,1396.4,1366.8,1392.8,10217019,,,,,,
02-05-2019,1392,1413.9,1382.1,1405.05,8682505,,,,,,
03-05-2019,1407.95,1417.5,1402.65,1408.85,6510169,,,,,,
06-05-2019,1398,1402.8,1378.1,1384.9,7237910,,,,,,
07-05-2019,1394.8,1395,1340.2,1343.5,8877095,,,,,,
08-05-2019,1340,1340,1292.2,1299.45,14610543,,,,,,
09-05-2019,1288.8,1288.8,1251.75,1256.45,19507368,,,,,,
10-05-2019,1265,1277.7,1245,1251.15,11226831,,,,,,
13-05-2019,1247.9,1260.8,1227.5,1232.05,8047801,,,,,,
14-05-2019,1236.5,1269.35,1231.5,1260.45,13001004,,,,,,
15-05-2019,1273,1278,1250.6,1256.9,11163801,,,,,,
16-05-2019,1259.95,1271.9,1258.1,1265.35,6606652,,,,,,
17-05-2019,1267,1276.95,1252,1267.4,7898440,,,,,,
20-05-2019,1313.6,1337.7,1303.5,1325.9,12333937,,,,,,
21-05-2019,1332.2,1367,1330.05,1339.8,13872055,,,,,,
22-05-2019,1345.65,1359.7,1335.1,1340.4,11287400,,,,,,
23-05-2019,1372,1392,1325,1333.9,17722514,,,,,,
24-05-2019,1348,1353.8,1316.5,1336.85,10180759,,,,,,
27-05-2019,1337.1,1337.5,1307,1310.65,7349720,,,,,,
28-05-2019,1319.8,1334.8,1313.35,1323.75,19472659,,,,,,
29-05-2019,1321,1333.3,1304.15,1313.05,7112830,,,,,,
30-05-2019,1316.25,1342,1316.25,1329.75,10740841,,,,,,
31-05-2019,1337.9,1341.9,1320.2,1330.15,11760178,,,,,,
03-06-2019,1335,1367.25,1321.2,1360.2,8483610,,,,,,
04-06-2019,1357.45,1374.25,1348.1,1351.65,7059911,,,,,,
06-06-2019,1361.9,1361.9,1321.1,1327.35,7664319,,,,,,
07-06-2019,1325.95,1327.25,1305.6,1314.9,6730595,,,,,,
10-06-2019,1320.9,1327,1310.1,1319.15,5380148,,,,,,
11-06-2019,1321.85,1334.5,1318,1329.15,5253790,,,,,,
12-06-2019,1334.7,1338.4,1325,1332.15,4707716,,,,,,
13-06-2019,1330,1334.7,1308.65,1327.25,7171189,,,,,,
14-06-2019,1321.9,1325,1309.4,1317.55,6831331,,,,,,
17-06-2019,1320,1320,1278.5,1282.3,6815554,,,,,,
18-06-2019,1278.9,1287.95,1269.1,1281,7679193,,,,,,
19-06-2019,1286.9,1302,1262.6,1277.35,6625604,,,,,,
20-06-2019,1280,1300,1278,1296.75,4914012,,,,,,
